location,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,daily_vaccinations_per_million,daily_people_vaccinated,daily_people_vaccinated_per_hundred
Europe,OWID_EUR,1/2/2021,1326940,1325688,164,1,193781,167307,0.18,0.18,0,0,225,160894,0.022
Europe,OWID_EUR,1/3/2021,1426111,1423786,169,6,112416,159517,0.19,0.19,0,0,214,153103,0.021
Europe,OWID_EUR,1/4/2021,1697929,1695544,255,8,257512,193702,0.23,0.23,0,0,260,184811,0.025
Europe,OWID_EUR,1/5/2021,1994003,1991548,372,9,362385,268633,0.27,0.27,0,0,361,259737,0.035
Europe,OWID_EUR,1/6/2021,2225374,2222677,494,14,332361,267996,0.3,0.3,0,0,360,259069,0.035
Europe,OWID_EUR,1/7/2021,2586816,2583918,588,16,392165,286592,0.35,0.35,0,0,385,277636,0.037
Europe,OWID_EUR,1/8/2021,3192102,3188593,974,19,431221,323987,0.43,0.43,0,0,435,314995,0.042
Europe,OWID_EUR,1/9/2021,3390500,3386963,1026,19,318522,348412,0.46,0.45,0,0,468,339323,0.046
Europe,OWID_EUR,1/10/2021,6230532,5835568,392453,21,245492,355017,0.84,0.78,0.05,0,477,345898,0.046
Europe,OWID_EUR,1/11/2021,6831290,6415372,413346,22,595268,537033,0.92,0.86,0.06,0,721,507038,0.068
Europe,OWID_EUR,1/12/2021,7499328,7067143,429565,48,748336,586178,1.01,0.95,0.06,0,787,558425,0.075
Europe,OWID_EUR,1/13/2021,8523311,8080932,439657,50,900674,654334,1.14,1.08,0.06,0,879,629354,0.084
Europe,OWID_EUR,1/14/2021,9361680,8913550,445360,53,979988,713264,1.26,1.2,0.06,0,958,687474,0.092
Europe,OWID_EUR,1/15/2021,10407666,9951563,453079,87,970831,757061,1.4,1.34,0.06,0,1016,729502,0.098
Europe,OWID_EUR,1/16/2021,10919803,10459719,457055,88,723610,777036,1.47,1.4,0.06,0,1043,746154,0.1
Europe,OWID_EUR,1/17/2021,11481386,10958075,485714,97,541463,780024,1.54,1.47,0.07,0,1047,742180,0.1
Europe,OWID_EUR,1/18/2021,12286110,11720115,526269,106,771298,806284,1.65,1.57,0.07,0,1083,761295,0.102
Europe,OWID_EUR,1/19/2021,13167179,12528131,598543,120,1055044,849908,1.77,1.68,0.08,0,1141,793457,0.107
Europe,OWID_EUR,1/20/2021,14127205,13385989,699712,129,1115344,880346,1.9,1.8,0.09,0,1182,807723,0.108
Europe,OWID_EUR,1/21/2021,15179802,14307740,826305,159,1229490,915818,2.04,1.92,0.11,0,1230,824694,0.111
Europe,OWID_EUR,1/22/2021,16576355,15552647,966012,477,1194986,947744,2.23,2.09,0.13,0,1272,844109,0.113
Europe,OWID_EUR,1/23/2021,17381957,16267124,1055520,477,1007315,988118,2.33,2.18,0.14,0,1327,869239,0.117
Europe,OWID_EUR,1/24/2021,18096219,16868393,1153866,477,633355,1001063,2.43,2.26,0.15,0,1344,874221,0.117
Europe,OWID_EUR,1/25/2021,18909516,17482042,1366206,521,960884,1028648,2.54,2.35,0.18,0,1381,877090,0.118
Europe,OWID_EUR,1/26/2021,19908371,18208384,1635873,572,1171117,1045204,2.67,2.44,0.22,0,1403,862849,0.116
Europe,OWID_EUR,1/27/2021,20884722,18938217,1879733,597,1148969,1049887,2.8,2.54,0.25,0,1410,844689,0.113
Europe,OWID_EUR,1/28/2021,22037259,19763917,2204216,634,1325510,1063462,2.96,2.65,0.3,0,1428,827673,0.111
Europe,OWID_EUR,1/29/2021,23461489,20769342,2608907,1388,1292851,1077344,3.15,2.79,0.35,0,1446,806730,0.108
Europe,OWID_EUR,1/30/2021,24412676,21521494,2807087,1406,1168182,1100300,3.28,2.89,0.38,0,1477,808522,0.109
Europe,OWID_EUR,1/31/2021,25281790,22102009,3079859,1407,773213,1120172,3.39,2.97,0.41,0,1504,814700,0.109
Europe,OWID_EUR,2/1/2021,26162503,22653690,3414504,1459,1066946,1135302,3.51,3.04,0.46,0,1524,809142,0.109
Europe,OWID_EUR,2/2/2021,27285063,23371219,3813650,1515,1265476,1148769,3.66,3.14,0.51,0,1542,801186,0.108
Europe,OWID_EUR,2/3/2021,28567734,24174051,4287880,1640,1460378,1193243,3.84,3.25,0.58,0,1602,810349,0.109
Europe,OWID_EUR,2/4/2021,29900935,25011700,4776322,1684,1514416,1220221,4.01,3.36,0.64,0,1638,810968,0.109
Europe,OWID_EUR,2/5/2021,31416538,25970852,5320806,6464,1345845,1227780,4.22,3.49,0.71,0,1648,805136,0.108
Europe,OWID_EUR,2/6/2021,32279691,26650715,5502938,6471,1096054,1217472,4.33,3.58,0.74,0,1635,794353,0.107
Europe,OWID_EUR,2/7/2021,33085100,27129416,5811586,6471,687740,1205268,4.44,3.64,0.78,0,1618,782111,0.105
Europe,OWID_EUR,2/8/2021,33894754,27663972,6077977,6518,1090400,1208617,4.55,3.71,0.82,0,1623,786153,0.106
Europe,OWID_EUR,2/9/2021,35008773,28404332,6441351,6569,1281763,1210943,4.7,3.81,0.86,0,1626,791851,0.106
Europe,OWID_EUR,2/10/2021,36234986,29222164,6839291,6589,1476768,1213283,4.87,3.92,0.92,0,1629,799260,0.107
Europe,OWID_EUR,2/11/2021,37727512,30223926,7317455,6658,1675605,1236316,5.07,4.06,0.98,0,1660,822966,0.11
Europe,OWID_EUR,2/12/2021,39661664,31445163,8004765,21533,1575591,1269621,5.33,4.22,1.07,0,1705,852295,0.114
Europe,OWID_EUR,2/13/2021,40515921,32133386,8167252,21542,1171550,1280327,5.44,4.31,1.1,0,1719,865729,0.116
Europe,OWID_EUR,2/14/2021,41462827,32750114,8480930,21542,750809,1289254,5.57,4.4,1.14,0,1731,876795,0.118
Europe,OWID_EUR,2/15/2021,42303034,33315981,8746121,21557,1069989,1286256,5.68,4.47,1.17,0,1727,877640,0.118
Europe,OWID_EUR,2/16/2021,43338407,34034042,9050908,21589,1292644,1287728,5.82,4.57,1.22,0,1729,884431,0.119
Europe,OWID_EUR,2/17/2021,44711486,35003339,9441033,21643,1630234,1309733,6,4.7,1.27,0,1758,907902,0.122
Europe,OWID_EUR,2/18/2021,46253364,36103133,9866351,21672,1756972,1321248,6.21,4.85,1.32,0,1774,922630,0.124
Europe,OWID_EUR,2/19/2021,47981134,37334585,10341424,26759,1486009,1308426,6.44,5.01,1.39,0,1757,916694,0.123
Europe,OWID_EUR,2/20/2021,48749847,37952330,10487899,26763,1091342,1296938,6.55,5.1,1.41,0,1741,909373,0.122
Europe,OWID_EUR,2/21/2021,49609483,38569719,10715093,26773,725169,1293439,6.66,5.18,1.44,0,1737,908405,0.122
Europe,OWID_EUR,2/22/2021,50497369,39223549,10937330,26832,1149126,1304687,6.78,5.27,1.47,0,1752,925155,0.124
Europe,OWID_EUR,2/23/2021,51920845,40090013,11476807,26868,1509927,1335667,6.97,5.38,1.54,0,1793,958601,0.129
Europe,OWID_EUR,2/24/2021,53562866,41336668,11853724,26872,1769560,1355539,7.19,5.55,1.59,0,1820,992813,0.133
Europe,OWID_EUR,2/25/2021,55113741,42542552,12175629,26997,1934812,1381927,7.4,5.71,1.63,0,1855,1029957,0.138
Europe,OWID_EUR,2/26/2021,57490938,44384647,12691478,29558,1828059,1430778,7.72,5.96,1.7,0,1921,1084673,0.146
Europe,OWID_EUR,2/27/2021,58518017,45276919,12822004,29577,1385615,1472322,7.86,6.08,1.72,0,1977,1132723,0.152
Europe,OWID_EUR,2/28/2021,59603921,46143744,13025875,29583,816117,1485262,8,6.2,1.75,0,1994,1151831,0.155
Europe,OWID_EUR,3/1/2021,60685636,46999527,13235819,29610,1295272,1505979,8.15,6.31,1.78,0,2022,1181253,0.159
Europe,OWID_EUR,3/2/2021,66214966,51154631,14593542,29666,1657918,1527029,8.89,6.87,1.96,0,2050,1205937,0.162
Europe,OWID_EUR,3/3/2021,68168585,52555979,15128168,29713,2010510,1561278,9.15,7.06,2.03,0,2096,1221548,0.164
Europe,OWID_EUR,3/4/2021,70737535,54513461,15725915,29764,2698502,1670362,9.5,7.32,2.11,0,2243,1306409,0.175
Europe,OWID_EUR,3/5/2021,73422834,56631556,16276253,32200,2310284,1739217,9.86,7.6,2.19,0,2335,1358287,0.182
Europe,OWID_EUR,3/6/2021,75123957,57978924,16627276,32210,1877339,1809863,10.09,7.78,2.23,0,2430,1404323,0.189
Europe,OWID_EUR,3/7/2021,76522614,59126770,16863668,32211,1025429,1839692,10.27,7.94,2.26,0,2470,1429041,0.192
Europe,OWID_EUR,3/8/2021,77886185,60210342,17133394,32227,1477335,1865626,10.46,8.08,2.3,0,2505,1449099,0.195
Europe,OWID_EUR,3/9/2021,79473368,61449043,17468842,32256,1776798,1882540,10.67,8.25,2.35,0,2528,1464412,0.197
Europe,OWID_EUR,3/10/2021,81508328,62807186,18128457,32305,2367191,1933415,10.94,8.43,2.43,0,2596,1482504,0.199
Europe,OWID_EUR,3/11/2021,83871525,64442184,18843719,32357,2396429,1890215,11.26,8.65,2.53,0,2538,1428403,0.192
Europe,OWID_EUR,3/12/2021,86570470,66471664,19499772,34826,2263650,1883454,11.62,8.92,2.62,0,2529,1408355,0.189
Europe,OWID_EUR,3/13/2021,88083390,67728348,19753933,34831,1865825,1881806,11.83,9.09,2.65,0,2527,1399563,0.188
Europe,OWID_EUR,3/14/2021,89391929,68790439,19984931,34838,1139319,1898078,12,9.24,2.68,0,2548,1392780,0.187
Europe,OWID_EUR,3/15/2021,90998789,70016151,20355830,34860,1656450,1924464,12.22,9.4,2.73,0,2584,1399097,0.188
Europe,OWID_EUR,3/16/2021,92530324,71144104,20745523,34886,1800811,1927758,12.42,9.55,2.79,0,2588,1379168,0.185
Europe,OWID_EUR,3/17/2021,94852993,72375196,21811398,34905,2040885,1881009,12.74,9.72,2.93,0,2525,1342135,0.18
Europe,OWID_EUR,3/18/2021,96894422,73763940,22447825,34959,2226650,1856622,13.01,9.9,3.01,0,2493,1317852,0.177
Europe,OWID_EUR,3/19/2021,99897203,75776272,23423137,36302,2483448,1887894,13.41,10.17,3.14,0,2535,1324452,0.178
Europe,OWID_EUR,3/20/2021,101709397,77245979,23762947,36303,2074106,1917516,13.66,10.37,3.19,0,2575,1352262,0.182
Europe,OWID_EUR,3/21/2021,103093839,78348094,24030917,36304,1251503,1933408,13.84,10.52,3.23,0,2596,1372418,0.184
Europe,OWID_EUR,3/22/2021,104883874,79553228,24589461,36316,2037292,1987813,14.08,10.68,3.3,0,2669,1399496,0.188
Europe,OWID_EUR,3/23/2021,106819364,80929478,25130991,36331,2480405,2084896,14.34,10.87,3.37,0,2799,1461229,0.196
Europe,OWID_EUR,3/24/2021,109202920,82505831,25921739,36398,2929735,2211875,14.66,11.08,3.48,0,2970,1538412,0.207
Europe,OWID_EUR,3/25/2021,111498226,84051753,26651953,36465,3049504,2329427,14.97,11.29,3.58,0,3128,1607484,0.216
Europe,OWID_EUR,3/26/2021,115353595,86698501,27844307,36884,3247558,2438589,15.49,11.64,3.74,0,3274,1669268,0.224
Europe,OWID_EUR,3/27/2021,117009567,87870280,28324239,36892,2456950,2493280,15.71,11.8,3.8,0,3348,1676791,0.225
Europe,OWID_EUR,3/28/2021,118596371,89038889,28713974,36900,1835676,2576731,15.92,11.95,3.86,0,3460,1717450,0.231
Europe,OWID_EUR,3/29/2021,123351204,91684922,30810395,36930,2451302,2635975,16.56,12.31,4.14,0,3539,1744470,0.234
Europe,OWID_EUR,3/30/2021,125882645,93294154,31677839,36985,2527012,2642615,16.9,12.53,4.25,0,3548,1740307,0.234
Europe,OWID_EUR,3/31/2021,128792391,95162273,32683733,37034,3093057,2665933,17.29,12.78,4.39,0,3579,1757157,0.236
Europe,OWID_EUR,4/1/2021,131901089,97069869,33850501,37160,3334434,2706618,17.71,13.03,4.54,0,3634,1768202,0.237
Europe,OWID_EUR,4/2/2021,134893569,99024298,34866806,37736,2344332,2577572,18.11,13.3,4.68,0.01,3461,1682955,0.226
Europe,OWID_EUR,4/3/2021,136648835,100200777,35430475,37789,1936251,2503173,18.35,13.45,4.76,0.01,3361,1629805,0.219
Europe,OWID_EUR,4/4/2021,137985160,101177933,35767230,37796,1134962,2403048,18.53,13.58,4.8,0.01,3226,1573680,0.211
Europe,OWID_EUR,4/5/2021,139204057,102071780,36079534,37860,1382997,2250435,18.69,13.7,4.84,0.01,3021,1488139,0.2
Europe,OWID_EUR,4/6/2021,141624766,103656932,36880565,37952,2875607,2300232,19.01,13.92,4.95,0.01,3088,1532231,0.206
Europe,OWID_EUR,4/7/2021,145489925,106112698,38258995,38021,3963064,2424522,19.53,14.25,5.14,0.01,3255,1602784,0.215
Europe,OWID_EUR,4/8/2021,149305679,108818715,39337123,38101,4176660,2544838,20.05,14.61,5.28,0.01,3417,1732907,0.233
Europe,OWID_EUR,4/9/2021,154213855,112291312,40746437,38911,3972694,2777462,20.71,15.08,5.47,0.01,3729,1916403,0.257
Europe,OWID_EUR,4/10/2021,156965562,114117254,41662010,38971,3127919,2947701,21.07,15.32,5.59,0.01,3958,2032815,0.273
Europe,OWID_EUR,4/11/2021,158846915,115431308,42212941,38978,1818607,3045364,21.33,15.5,5.67,0.01,4089,2102578,0.282
Europe,OWID_EUR,4/12/2021,161428663,117322943,42877207,39088,2598721,3219041,21.67,15.75,5.76,0.01,4322,2227409,0.299
Europe,OWID_EUR,4/13/2021,164542888,119532256,43751501,39213,3542110,3314255,22.09,16.05,5.87,0.01,4450,2312494,0.31
Europe,OWID_EUR,4/14/2021,168139336,122119613,44734086,39527,4145760,3340347,22.57,16.4,6.01,0.01,4485,2390044,0.321
Europe,OWID_EUR,4/15/2021,172056516,124863568,45871052,40033,4129800,3333661,23.1,16.76,6.16,0.01,4476,2382147,0.32
Europe,OWID_EUR,4/16/2021,177285334,128704139,47230226,40837,4017885,3340116,23.8,17.28,6.34,0.01,4485,2382704,0.32
Europe,OWID_EUR,4/17/2021,179694121,130198612,48129882,40991,2944625,3313932,24.13,17.48,6.46,0.01,4449,2356483,0.316
Europe,OWID_EUR,4/18/2021,182107839,131643707,49077497,41065,2247731,3375234,24.45,17.67,6.59,0.01,4532,2359572,0.317
Europe,OWID_EUR,4/19/2021,185131269,133846368,49873786,41575,2630473,3379768,24.86,17.97,6.7,0.01,4538,2352988,0.316
Europe,OWID_EUR,4/20/2021,188206520,135964784,50805868,42248,3466722,3368997,25.27,18.26,6.82,0.01,4523,2333789,0.313
Europe,OWID_EUR,4/21/2021,192061882,138521501,52060311,43166,4185375,3374661,25.79,18.6,6.99,0.01,4531,2303639,0.309
Europe,OWID_EUR,4/22/2021,196096815,141149921,53431107,44163,4392619,3412203,26.33,18.95,7.17,0.01,4581,2300695,0.309
Europe,OWID_EUR,4/23/2021,201568856,144882930,55155512,45460,4041529,3415582,27.06,19.45,7.41,0.01,4586,2277667,0.306
Europe,OWID_EUR,4/24/2021,204286674,146431159,56314264,45788,3485878,3492902,27.43,19.66,7.56,0.01,4690,2305902,0.31
Europe,OWID_EUR,4/25/2021,207215106,148536777,57160527,45878,2088460,3470150,27.82,19.94,7.67,0.01,4659,2317502,0.311
Europe,OWID_EUR,4/26/2021,209782518,150158464,58102484,46521,3092174,3536108,28.17,20.16,7.8,0.01,4748,2351518,0.316
Europe,OWID_EUR,4/27/2021,213666936,152736274,59484256,47594,4133341,3631343,28.69,20.51,7.99,0.01,4876,2399239,0.322
Europe,OWID_EUR,4/28/2021,218630181,155865443,61243306,49240,5269307,3786185,29.35,20.93,8.22,0.01,5083,2482106,0.333
Europe,OWID_EUR,4/29/2021,223566953,158964090,63081159,50890,5366958,3925378,30.02,21.34,8.47,0.01,5270,2554377,0.343
Europe,OWID_EUR,4/30/2021,228867457,162501145,64878089,52668,4418245,3979199,30.73,21.82,8.71,0.01,5343,2572596,0.345
Europe,OWID_EUR,5/1/2021,231336785,164030564,65817195,52912,2900213,3895531,31.06,22.02,8.84,0.01,5230,2519063,0.338
Europe,OWID_EUR,5/2/2021,234313038,165919963,66952757,53035,2141160,3903056,31.46,22.28,8.99,0.01,5240,2499630,0.336
Europe,OWID_EUR,5/3/2021,236781825,167545412,67802756,53988,2898716,3875420,31.79,22.5,9.1,0.01,5203,2475704,0.332
Europe,OWID_EUR,5/4/2021,240309531,169761525,69107110,55409,4350087,3906385,32.26,22.79,9.28,0.01,5245,2475954,0.332
Europe,OWID_EUR,5/5/2021,246021026,173087927,71634013,57027,5745707,3974444,33.03,23.24,9.62,0.01,5336,2473501,0.332
Europe,OWID_EUR,5/6/2021,251364889,176185316,73886507,59079,5764348,4031210,33.75,23.66,9.92,0.01,5412,2468527,0.331
Europe,OWID_EUR,5/7/2021,257747990,180015710,76478552,61533,4879108,4097046,34.61,24.17,10.27,0.01,5501,2486211,0.334
Europe,OWID_EUR,5/8/2021,260792995,181746524,77804228,61906,3773420,4221790,35.01,24.4,10.45,0.01,5668,2549546,0.342
Europe,OWID_EUR,5/9/2021,264030619,183912532,78883190,62180,2419465,4261549,35.45,24.69,10.59,0.01,5722,2583318,0.347
Europe,OWID_EUR,5/10/2021,267491013,186036068,80208021,63494,3748931,4383010,35.91,24.98,10.77,0.01,5885,2644050,0.355
Europe,OWID_EUR,5/11/2021,271886679,189191556,82053748,65214,4974181,4472166,36.5,25.4,11.02,0.01,6004,2690184,0.361
Europe,OWID_EUR,5/12/2021,277432222,192472911,84298991,67071,6371682,4561588,37.25,25.84,11.32,0.01,6125,2747909,0.369
Europe,OWID_EUR,5/13/2021,282033432,195103562,86312282,67856,4657145,4403416,37.87,26.2,11.59,0.01,5912,2648080,0.356
Europe,OWID_EUR,5/14/2021,288643208,198997221,89089654,70440,5074645,4431353,38.75,26.72,11.96,0.01,5950,2653384,0.356
Europe,OWID_EUR,5/15/2021,292262437,201208396,90528602,70909,4261452,4501074,39.24,27.01,12.15,0.01,6043,2709961,0.364
Europe,OWID_EUR,5/16/2021,295560348,203296598,91768867,71079,2538291,4518047,39.68,27.3,12.32,0.01,6066,2714819,0.364
Europe,OWID_EUR,5/17/2021,298885826,205284525,93122439,72723,3736897,4516331,40.13,27.56,12.5,0.01,6064,2702425,0.363
Europe,OWID_EUR,5/18/2021,303520616,208025599,95049565,74819,5139058,4539881,40.75,27.93,12.76,0.01,6095,2697284,0.362
Europe,OWID_EUR,5/19/2021,308426121,210716100,97266606,77476,5819633,4461017,41.41,28.29,13.06,0.01,5989,2613615,0.351
Europe,OWID_EUR,5/20/2021,314014559,213795733,99841038,80127,5759571,4618507,42.16,28.7,13.4,0.01,6201,2685081,0.361
Europe,OWID_EUR,5/21/2021,320988491,217687360,103027343,83439,5126662,4625940,43.1,29.23,13.83,0.01,6211,2662755,0.358
Europe,OWID_EUR,5/22/2021,324859005,219510057,105149258,84146,4602170,4674612,43.62,29.47,14.12,0.01,6276,2611637,0.351
Europe,OWID_EUR,5/23/2021,328323852,221490436,106734542,84403,2362177,4649450,44.08,29.74,14.33,0.01,6242,2580022,0.346
Europe,OWID_EUR,5/24/2021,331306336,223179449,108092929,85079,3447039,4608044,44.48,29.96,14.51,0.01,6187,2536919,0.341
Europe,OWID_EUR,5/25/2021,335534217,225373742,110175742,87528,4681706,4542708,45.05,30.26,14.79,0.01,6099,2444832,0.328
Europe,OWID_EUR,5/26/2021,341109616,228164967,113059607,89951,6104877,4583458,45.8,30.63,15.18,0.01,6154,2427401,0.326
Europe,OWID_EUR,5/27/2021,346181762,230584831,115820305,92469,5518666,4549039,46.48,30.96,15.55,0.01,6108,2351771,0.316
Europe,OWID_EUR,5/28/2021,353013819,233952072,119583939,95703,5236649,4564751,47.4,31.41,16.06,0.01,6129,2302502,0.309
Europe,OWID_EUR,5/29/2021,356105806,235483587,121250741,96358,3913459,4466369,47.81,31.62,16.28,0.01,5997,2259414,0.303
Europe,OWID_EUR,5/30/2021,359626474,237223218,123130465,96553,2464286,4480955,48.28,31.85,16.53,0.01,6016,2249220,0.302
Europe,OWID_EUR,5/31/2021,362801132,238882273,124818272,98118,3722449,4520297,48.71,32.07,16.76,0.01,6069,2250417,0.302
Europe,OWID_EUR,6/1/2021,368031996,241234194,127885090,100525,5821226,4683083,49.41,32.39,17.17,0.01,6288,2287366,0.307
Europe,OWID_EUR,6/2/2021,373806015,244224086,130820745,102912,6238162,4702131,50.19,32.79,17.56,0.01,6313,2307453,0.31
Europe,OWID_EUR,6/3/2021,378436111,246712788,133064955,105209,5186243,4654642,50.81,33.12,17.87,0.01,6249,2325191,0.312
Europe,OWID_EUR,6/4/2021,385619530,250597081,136722139,108649,5685907,4718818,51.77,33.65,18.36,0.01,6336,2404322,0.323
Europe,OWID_EUR,6/5/2021,389055090,252339558,138504650,109551,4387929,4786597,52.24,33.88,18.6,0.01,6427,2461922,0.331
Europe,OWID_EUR,6/6/2021,393510979,254774794,140822924,109988,3037050,4868426,52.83,34.21,18.91,0.01,6536,2530407,0.34
Europe,OWID_EUR,6/7/2021,397508402,256817203,142965707,111770,4716720,5010457,53.37,34.48,19.19,0.02,6727,2601475,0.349
Europe,OWID_EUR,6/8/2021,402396135,259227579,145638831,113934,5627341,4982763,54.03,34.8,19.55,0.02,6690,2623422,0.352
Europe,OWID_EUR,6/9/2021,408185625,262034909,148835603,116227,6432621,5010542,54.8,35.18,19.98,0.02,6727,2615642,0.351
Europe,OWID_EUR,6/10/2021,413761702,264796149,151864313,118596,6177178,5152102,55.55,35.55,20.39,0.02,6917,2659078,0.357
Europe,OWID_EUR,6/11/2021,421565144,269084958,155617521,121512,5616817,5142240,56.6,36.13,20.89,0.02,6904,2633581,0.354
Europe,OWID_EUR,6/12/2021,425043400,270864772,157372382,122363,4470255,5153996,57.07,36.37,21.13,0.02,6920,2624019,0.352
Europe,OWID_EUR,6/13/2021,429203027,273014737,159573581,122854,2769597,5115789,57.63,36.66,21.42,0.02,6869,2585904,0.347
Europe,OWID_EUR,6/14/2021,432749342,274624853,161650943,124845,4266182,5051422,58.1,36.87,21.7,0.02,6782,2517416,0.338
Europe,OWID_EUR,6/15/2021,437030223,276637434,164075453,126962,5390295,5017560,58.68,37.14,22.03,0.02,6737,2468881,0.331
Europe,OWID_EUR,6/16/2021,442838079,279249290,167438213,128909,6142075,4976055,59.46,37.49,22.48,0.02,6681,2419250,0.325
Europe,OWID_EUR,6/17/2021,448515587,282082550,170467230,131559,6340978,4999458,60.22,37.87,22.89,0.02,6712,2430309,0.326
Europe,OWID_EUR,6/18/2021,456067727,285769917,174456902,134450,5438762,4974023,61.23,38.37,23.42,0.02,6678,2390846,0.321
Europe,OWID_EUR,6/19/2021,459213608,287190250,176206848,135197,4224399,4938899,61.66,38.56,23.66,0.02,6631,2342809,0.315
Europe,OWID_EUR,6/20/2021,463333296,289169637,178568907,135487,2732617,4933615,62.21,38.82,23.98,0.02,6624,2324299,0.312
Europe,OWID_EUR,6/21/2021,466759142,290654221,180634051,136902,4100634,4909962,62.67,39.02,24.25,0.02,6592,2303105,0.309
Europe,OWID_EUR,6/22/2021,472296839,293150236,183816491,138480,6238051,5031073,63.41,39.36,24.68,0.02,6755,2353599,0.316
Europe,OWID_EUR,6/23/2021,477474306,295349797,186911910,139880,5851425,4989551,64.11,39.65,25.1,0.02,6699,2310069,0.31
Europe,OWID_EUR,6/24/2021,482796218,297715146,189989548,141409,5942327,4932602,64.82,39.97,25.51,0.02,6623,2238984,0.301
Europe,OWID_EUR,6/25/2021,490138738,301282131,193901375,144685,5552050,4948787,65.81,40.45,26.03,0.02,6644,2232791,0.3
Europe,OWID_EUR,6/26/2021,493804607,302884961,196001349,145491,4386577,4971952,66.3,40.67,26.32,0.02,6675,2240036,0.301
Europe,OWID_EUR,6/27/2021,497942089,304662842,198573537,145791,3009625,5011527,66.86,40.9,26.66,0.02,6729,2233825,0.3
Europe,OWID_EUR,6/28/2021,501798873,306186161,200993696,147312,4570235,5078611,67.37,41.11,26.99,0.02,6819,2243073,0.301
Europe,OWID_EUR,6/29/2021,506697589,308309424,203847272,149768,5614537,4989539,68.03,41.39,27.37,0.02,6699,2191866,0.294
Europe,OWID_EUR,6/30/2021,512144080,310756053,206869130,152176,6123685,5028435,68.76,41.72,27.77,0.02,6751,2228865,0.299
Europe,OWID_EUR,7/1/2021,517443247,313277232,209676236,154780,6062600,5045616,69.47,42.06,28.15,0.02,6774,2261518,0.304
Europe,OWID_EUR,7/2/2021,525238584,317208967,213718605,158810,5494912,5037455,70.52,42.59,28.69,0.02,6763,2297576,0.308
Europe,OWID_EUR,7/3/2021,528249382,318488577,215451227,159930,4140368,5002281,70.92,42.76,28.93,0.02,6716,2273536,0.305
Europe,OWID_EUR,7/4/2021,532411320,320508292,217831660,160426,2891009,4985334,71.48,43.03,29.25,0.02,6693,2281736,0.306
Europe,OWID_EUR,7/5/2021,536021897,321829140,220163293,162397,4113254,4920052,71.97,43.21,29.56,0.02,6606,2245466,0.301
Europe,OWID_EUR,7/6/2021,541192941,324108823,223077414,164687,5887232,4959005,72.66,43.52,29.95,0.02,6658,2269619,0.305
Europe,OWID_EUR,7/7/2021,546342775,326190841,226346598,167123,5855207,4920656,73.35,43.8,30.39,0.02,6607,2219537,0.298
Europe,OWID_EUR,7/8/2021,551065694,327986479,229317665,169745,5398016,4825718,73.99,44.04,30.79,0.02,6479,2108795,0.283
Europe,OWID_EUR,7/9/2021,558847777,331541413,233666346,174008,5475161,4822893,75.03,44.51,31.37,0.02,6475,2049637,0.275
Europe,OWID_EUR,7/10/2021,561728795,332697242,235380822,175200,4037077,4808139,75.42,44.67,31.6,0.02,6456,2012988,0.27
Europe,OWID_EUR,7/11/2021,565624356,334295555,237861656,175717,2569055,4762142,75.94,44.88,31.94,0.02,6394,1952404,0.262
Europe,OWID_EUR,7/12/2021,569076259,335365329,240297896,177788,4044247,4752285,76.41,45.03,32.26,0.02,6381,1904705,0.256
